001,39.984702,116.318417,492,2008-10-23,02:53:04,NA
001,39.984683,116.31845,492,2008-10-23,02:53:10,NA
001,39.984686,116.318417,492,2008-10-23,02:53:15,NA
001,39.984688,116.318385,492,2008-10-23,02:53:20,NA
001,39.984655,116.318263,492,2008-10-23,02:53:25,NA
001,39.984611,116.318026,493,2008-10-23,02:53:30,NA
001,39.984608,116.317761,493,2008-10-23,02:53:35,NA
001,39.984563,116.317517,496,2008-10-23,02:53:40,NA
001,39.984539,116.317294,500,2008-10-23,02:53:45,NA
001,39.984606,116.317065,505,2008-10-23,02:53:50,NA
001,39.984568,116.316911,510,2008-10-23,02:53:55,NA
001,39.984586,116.316716,515,2008-10-23,02:54:00,NA
001,39.984561,116.316527,520,2008-10-23,02:54:05,NA
001,39.984536,116.316354,525,2008-10-23,02:54:10,NA
001,39.984523,116.316188,531,2008-10-23,02:54:15,NA
001,39.984516,116.315963,536,2008-10-23,02:54:20,NA
001,39.984523,116.315823,541,2008-10-23,02:54:25,NA
001,39.984574,116.315611,546,2008-10-23,02:54:30,NA
001,39.984568,116.315407,551,2008-10-23,02:54:35,NA
001,39.984538,116.315148,556,2008-10-23,02:54:40,NA
001,39.984501,116.314907,560,2008-10-23,02:54:45,NA
001,39.984532,116.314808,564,2008-10-23,02:54:50,NA
001,39.984504,116.314625,569,2008-10-23,02:54:55,NA
001,39.984485,116.314426,574,2008-10-23,02:55:00,NA
001,39.984427,116.31424,579,2008-10-23,02:55:05,NA
001,39.984485,116.314042,584,2008-10-23,02:55:10,NA
001,39.98448,116.313818,589,2008-10-23,02:55:15,NA
001,39.984501,116.313659,595,2008-10-23,02:55:20,NA
001,39.984618,116.314323,113,2008-10-23,02:55:25,NA
001,39.984649,116.314107,117,2008-10-23,02:55:30,NA
001,39.984621,116.313941,121,2008-10-23,02:55:35,NA
001,39.984655,116.313724,126,2008-10-23,02:55:40,NA
001,39.984681,116.313521,129,2008-10-23,02:55:45,NA
001,39.984708,116.313311,133,2008-10-23,02:55:50,NA
001,39.984708,116.313099,137,2008-10-23,02:55:55,NA
001,39.984696,116.312921,144,2008-10-23,02:56:00,NA
001,39.984677,116.312746,153,2008-10-23,02:56:05,NA
001,39.984682,116.312525,155,2008-10-23,02:56:10,NA
001,39.984649,116.312332,158,2008-10-23,02:56:15,NA
001,39.984641,116.312123,164,2008-10-23,02:56:20,NA
001,39.984647,116.311917,170,2008-10-23,02:56:25,NA
001,39.984654,116.31172,178,2008-10-23,02:56:30,NA
001,39.984631,116.311569,180,2008-10-23,02:56:35,NA
001,39.984647,116.31138,184,2008-10-23,02:56:40,NA
001,39.984653,116.311189,194,2008-10-23,02:56:45,NA
001,39.984628,116.311026,206,2008-10-23,02:56:50,NA
001,39.984652,116.310854,214,2008-10-23,02:56:55,NA
001,39.984656,116.31066,222,2008-10-23,02:57:00,NA
001,39.984616,116.310534,231,2008-10-23,02:57:05,NA
001,39.984676,116.31033,235,2008-10-23,02:57:10,NA
001,39.984698,116.310063,242,2008-10-23,02:57:15,NA
001,39.984696,116.309937,250,2008-10-23,02:57:20,NA
001,39.984663,116.309851,260,2008-10-23,02:57:25,NA
001,39.984598,116.309749,266,2008-10-23,02:57:30,NA
001,39.98454,116.309656,270,2008-10-23,02:57:35,NA
001,39.984525,116.309503,271,2008-10-23,02:57:40,NA
001,39.984498,116.309348,270,2008-10-23,02:57:45,NA
001,39.984481,116.309173,265,2008-10-23,02:57:50,NA
001,39.984489,116.308993,261,2008-10-23,02:57:55,NA
001,39.98447,116.308827,257,2008-10-23,02:58:00,NA
001,39.98449,116.308638,251,2008-10-23,02:58:05,NA
001,39.98449,116.308485,247,2008-10-23,02:58:10,NA
001,39.984494,116.308351,240,2008-10-23,02:58:15,NA
001,39.984499,116.308201,240,2008-10-23,02:58:20,NA
001,39.984484,116.308049,244,2008-10-23,02:58:25,NA
001,39.984491,116.307902,253,2008-10-23,02:58:30,NA
001,39.984499,116.307809,264,2008-10-23,02:58:35,NA
001,39.984472,116.307687,272,2008-10-23,02:58:40,NA
001,39.984493,116.307548,279,2008-10-23,02:58:45,NA
001,39.984488,116.307434,282,2008-10-23,02:58:50,NA
001,39.984427,116.307292,281,2008-10-23,02:58:55,NA
001,39.984428,116.307126,282,2008-10-23,02:59:00,NA
001,39.984432,116.306943,288,2008-10-23,02:59:05,NA
001,39.984425,116.306801,284,2008-10-23,02:59:10,NA
001,39.984438,116.306633,286,2008-10-23,02:59:15,NA
001,39.984462,116.306486,284,2008-10-23,02:59:20,NA
001,39.984466,116.3063,285,2008-10-23,02:59:25,NA
001,39.984456,116.306047,287,2008-10-23,02:59:30,NA
001,39.984454,116.305854,295,2008-10-23,02:59:35,NA
001,39.984412,116.305682,297,2008-10-23,02:59:40,NA
001,39.98441,116.305466,301,2008-10-23,02:59:45,NA
001,39.984406,116.305281,309,2008-10-23,02:59:50,NA
001,39.984393,116.305023,314,2008-10-23,02:59:55,NA
001,39.984356,116.304909,305,2008-10-23,03:00:00,NA
001,39.984352,116.304704,295,2008-10-23,03:00:05,NA
001,39.984338,116.304543,293,2008-10-23,03:00:10,NA
001,39.984338,116.304315,291,2008-10-23,03:00:15,NA
001,39.984349,116.304083,290,2008-10-23,03:00:20,NA
001,39.984368,116.303934,282,2008-10-23,03:00:25,NA
001,39.984437,116.303813,257,2008-10-23,03:00:30,NA
001,39.984429,116.303672,253,2008-10-23,03:00:35,NA
001,39.984342,116.303444,237,2008-10-23,03:00:40,NA
001,39.984365,116.303298,236,2008-10-23,03:00:45,NA
001,39.984368,116.303132,233,2008-10-23,03:00:50,NA
001,39.984385,116.30292,232,2008-10-23,03:00:55,NA
001,39.98438,116.302754,240,2008-10-23,03:01:00,NA
001,39.984346,116.302601,239,2008-10-23,03:01:05,NA
001,39.984303,116.302457,237,2008-10-23,03:01:10,NA
001,39.984344,116.302271,233,2008-10-23,03:01:15,NA
001,39.984341,116.302094,228,2008-10-23,03:01:20,NA
001,39.984359,116.301888,218,2008-10-23,03:01:25,NA
001,39.984379,116.301693,208,2008-10-23,03:01:30,NA
001,39.984345,116.3015,196,2008-10-23,03:01:35,NA
001,39.984345,116.301309,190,2008-10-23,03:01:40,NA
001,39.984338,116.301107,184,2008-10-23,03:01:45,NA
001,39.984344,116.300877,175,2008-10-23,03:01:50,NA
001,39.984278,116.300674,168,2008-10-23,03:01:55,NA
001,39.984276,116.300462,153,2008-10-23,03:02:00,NA
001,39.984278,116.300307,140,2008-10-23,03:02:05,NA
001,39.984252,116.300156,133,2008-10-23,03:02:10,NA
001,39.984288,116.299943,131,2008-10-23,03:02:15,NA
001,39.984283,116.29981,138,2008-10-23,03:02:20,NA
001,39.984335,116.299744,145,2008-10-23,03:02:25,NA
001,39.984312,116.299703,153,2008-10-23,03:02:30,NA
001,39.984177,116.299699,164,2008-10-23,03:02:35,NA
001,39.98414,116.299697,175,2008-10-23,03:02:40,NA
001,39.984204,116.299721,180,2008-10-23,03:02:45,NA
001,39.984258,116.299736,184,2008-10-23,03:02:50,NA
001,39.984031,116.299573,198,2008-10-23,03:02:55,NA
001,39.98379,116.299578,212,2008-10-23,03:03:00,NA
001,39.983726,116.299566,213,2008-10-23,03:03:05,NA
001,39.983692,116.299496,209,2008-10-23,03:03:10,NA
001,39.983685,116.299476,207,2008-10-23,03:03:15,NA
001,39.983639,116.299425,209,2008-10-23,03:03:20,NA
001,39.983629,116.299353,207,2008-10-23,03:03:25,NA
001,39.983641,116.299279,215,2008-10-23,03:03:30,NA
001,39.983557,116.299235,215,2008-10-23,03:03:35,NA
001,39.983509,116.299238,213,2008-10-23,03:03:40,NA
001,39.983413,116.299267,211,2008-10-23,03:03:45,NA
001,39.983353,116.299305,209,2008-10-23,03:03:50,NA
001,39.983337,116.299321,205,2008-10-23,03:03:55,NA
001,39.9833,116.299314,204,2008-10-23,03:04:00,NA
001,39.9833,116.299314,204,2008-10-23,03:04:03,NA
001,39.983304,116.299307,201,2008-10-23,03:04:05,NA
001,39.983279,116.299311,199,2008-10-23,03:04:10,NA
001,39.983302,116.299302,193,2008-10-23,03:04:15,NA
001,39.983276,116.299265,189,2008-10-23,03:04:20,NA
001,39.983322,116.299191,188,2008-10-23,03:04:25,NA
001,39.983403,116.299147,185,2008-10-23,03:04:30,NA
001,39.983548,116.299083,188,2008-10-23,03:04:35,NA
001,39.983675,116.299031,194,2008-10-23,03:04:40,NA
001,39.983663,116.298932,199,2008-10-23,03:04:45,NA
001,39.983533,116.298903,202,2008-10-23,03:04:50,NA
001,39.98359,116.298869,204,2008-10-23,03:04:55,NA
001,39.983723,116.298825,203,2008-10-23,03:05:00,NA
001,39.983902,116.298773,204,2008-10-23,03:05:05,NA
001,39.984045,116.298725,206,2008-10-23,03:05:10,NA
001,39.984019,116.298663,209,2008-10-23,03:05:15,NA
001,39.995777,116.286798,716,2008-10-23,04:08:07,NA
001,39.996832,116.285446,276,2008-10-23,04:08:12,NA
001,39.984397,116.299292,931,2008-10-23,04:08:42,NA
001,39.984426,116.299329,959,2008-10-23,04:08:47,NA
001,39.984499,116.299413,983,2008-10-23,04:08:52,NA
001,39.984424,116.299467,990,2008-10-23,04:08:57,NA
001,39.98441,116.299477,940,2008-10-23,04:09:02,NA
001,39.984421,116.299569,928,2008-10-23,04:09:07,NA
001,39.984518,116.29953,902,2008-10-23,04:09:12,NA
001,39.984488,116.299645,897,2008-10-23,04:09:17,NA
001,39.98454,116.299523,870,2008-10-23,04:09:22,NA
001,39.98446,116.299528,891,2008-10-23,04:09:27,NA
001,39.984463,116.299508,883,2008-10-23,04:09:32,NA
001,39.984501,116.299473,882,2008-10-23,04:09:37,NA
001,39.984532,116.299451,879,2008-10-23,04:09:42,NA
001,39.984532,116.299451,879,2008-10-23,04:09:45,NA
001,39.984527,116.299451,879,2008-10-23,04:09:47,NA
001,39.984517,116.299447,879,2008-10-23,04:09:52,NA
001,39.984509,116.299438,880,2008-10-23,04:09:57,NA
001,39.984497,116.299411,878,2008-10-23,04:10:02,NA
001,39.984499,116.299405,879,2008-10-23,04:10:07,NA
001,39.984498,116.299407,878,2008-10-23,04:10:12,NA
001,39.984498,116.299407,878,2008-10-23,04:10:15,NA
001,39.984493,116.299412,878,2008-10-23,04:10:17,NA
001,39.984498,116.299466,874,2008-10-23,04:10:22,NA
001,39.984546,116.29941,864,2008-10-23,04:10:27,NA
001,39.984638,116.299318,857,2008-10-23,04:10:32,NA
001,39.98473,116.299315,850,2008-10-23,04:10:37,NA
001,39.984753,116.299305,840,2008-10-23,04:10:42,NA
001,39.984789,116.299297,829,2008-10-23,04:10:47,NA
001,39.984795,116.299391,825,2008-10-23,04:10:52,NA
001,39.984778,116.299504,821,2008-10-23,04:10:57,NA
001,39.984743,116.299617,818,2008-10-23,04:11:02,NA
001,39.984671,116.299625,802,2008-10-23,04:11:07,NA
001,39.984694,116.299536,780,2008-10-23,04:11:12,NA
001,39.984733,116.29952,769,2008-10-23,04:11:17,NA
001,39.983841,116.299902,818,2008-10-23,04:11:22,NA
001,39.983861,116.300177,729,2008-10-23,04:11:27,NA
001,39.983842,116.300329,646,2008-10-23,04:11:32,NA
001,39.983984,116.300308,573,2008-10-23,04:11:37,NA
001,39.984126,116.300188,486,2008-10-23,04:11:42,NA
001,39.984246,116.300058,411,2008-10-23,04:11:47,NA
001,39.984373,116.300019,357,2008-10-23,04:11:52,NA
001,39.984533,116.300043,315,2008-10-23,04:11:57,NA
001,39.984723,116.300058,261,2008-10-23,04:12:02,NA
001,39.984789,116.300151,234,2008-10-23,04:12:07,NA
001,39.984837,116.300216,206,2008-10-23,04:12:12,NA
001,39.984859,116.300332,195,2008-10-23,04:12:17,NA
001,39.984888,116.300514,186,2008-10-23,04:12:22,NA
001,39.984896,116.300689,176,2008-10-23,04:12:27,NA
001,39.984905,116.300885,167,2008-10-23,04:12:32,NA
001,39.984911,116.301049,162,2008-10-23,04:12:37,NA
001,39.984925,116.301221,164,2008-10-23,04:12:42,NA
001,39.98493,116.301391,163,2008-10-23,04:12:47,NA
001,39.984938,116.301568,166,2008-10-23,04:12:52,NA
001,39.984948,116.301741,169,2008-10-23,04:12:57,NA
001,39.984945,116.301915,177,2008-10-23,04:13:02,NA
001,39.984953,116.302055,179,2008-10-23,04:13:07,NA
001,39.984953,116.302264,182,2008-10-23,04:13:12,NA
001,39.98496,116.302488,183,2008-10-23,04:13:17,NA
001,39.984973,116.302679,182,2008-10-23,04:13:22,NA
001,39.984983,116.30286,181,2008-10-23,04:13:27,NA
001,39.985009,116.303037,180,2008-10-23,04:13:32,NA
001,39.985043,116.303258,179,2008-10-23,04:13:37,NA
001,39.98503,116.303496,170,2008-10-23,04:13:42,NA
001,39.985039,116.303685,176,2008-10-23,04:13:47,NA
001,39.985028,116.303884,175,2008-10-23,04:13:52,NA
001,39.984993,116.304067,174,2008-10-23,04:13:57,NA
001,39.985027,116.304163,177,2008-10-23,04:14:02,NA
001,39.985038,116.30426,175,2008-10-23,04:14:07,NA
001,39.985042,116.304459,171,2008-10-23,04:14:12,NA
001,39.985029,116.304647,175,2008-10-23,04:14:17,NA
001,39.985023,116.304811,176,2008-10-23,04:14:22,NA
001,39.985031,116.304927,175,2008-10-23,04:14:27,NA
001,39.985082,116.305192,177,2008-10-23,04:14:32,NA
001,39.985105,116.305348,176,2008-10-23,04:14:37,NA
001,39.985132,116.305499,175,2008-10-23,04:14:42,NA
001,39.985169,116.305649,183,2008-10-23,04:14:47,NA
001,39.985135,116.305834,178,2008-10-23,04:14:52,NA
001,39.985146,116.305984,175,2008-10-23,04:14:57,NA
001,39.985131,116.306178,174,2008-10-23,04:15:02,NA
001,39.985127,116.306363,168,2008-10-23,04:15:07,NA
001,39.985135,116.306531,169,2008-10-23,04:15:12,NA
001,39.985157,116.306711,166,2008-10-23,04:15:17,NA
001,39.98517,116.306893,172,2008-10-23,04:15:22,NA
001,39.985154,116.307092,178,2008-10-23,04:15:27,NA
001,39.985184,116.307341,176,2008-10-23,04:15:32,NA
001,39.98521,116.30751,168,2008-10-23,04:15:37,NA
001,39.985231,116.307633,170,2008-10-23,04:15:42,NA
001,39.98526,116.307735,175,2008-10-23,04:15:47,NA
001,39.98524,116.307933,174,2008-10-23,04:15:52,NA
001,39.985225,116.308133,174,2008-10-23,04:15:57,NA
001,39.985256,116.308313,176,2008-10-23,04:16:02,NA
001,39.985218,116.308579,174,2008-10-23,04:16:07,NA
001,39.985201,116.308774,174,2008-10-23,04:16:12,NA
001,39.985203,116.30898,173,2008-10-23,04:16:17,NA
001,39.985221,116.309152,176,2008-10-23,04:16:22,NA
001,39.985194,116.30931,177,2008-10-23,04:16:27,NA
001,39.985161,116.309494,177,2008-10-23,04:16:32,NA
001,39.98519,116.309701,179,2008-10-23,04:16:37,NA
001,39.985202,116.309888,178,2008-10-23,04:16:42,NA
001,39.985282,116.30998,172,2008-10-23,04:16:47,NA
001,39.985443,116.30998,173,2008-10-23,04:16:52,NA
001,39.985579,116.309969,163,2008-10-23,04:16:57,NA
001,39.985721,116.309961,159,2008-10-23,04:17:02,NA
001,39.98584,116.309941,154,2008-10-23,04:17:07,NA
001,39.98595,116.309978,153,2008-10-23,04:17:12,NA
001,39.986051,116.310034,152,2008-10-23,04:17:17,NA
001,39.986174,116.310025,157,2008-10-23,04:17:22,NA
001,39.986305,116.309956,162,2008-10-23,04:17:27,NA
001,39.986461,116.309885,151,2008-10-23,04:17:32,NA
001,39.986611,116.309862,146,2008-10-23,04:17:37,NA
001,39.986697,116.309893,139,2008-10-23,04:17:42,NA
001,39.986793,116.309956,129,2008-10-23,04:17:47,NA
001,39.986929,116.309974,127,2008-10-23,04:17:52,NA
001,39.987073,116.309987,127,2008-10-23,04:17:57,NA
001,39.987211,116.310004,128,2008-10-23,04:18:02,NA
001,39.987325,116.31007,133,2008-10-23,04:18:07,NA
001,39.987458,116.310084,137,2008-10-23,04:18:12,NA
001,39.987591,116.310088,145,2008-10-23,04:18:17,NA
001,39.987747,116.310049,153,2008-10-23,04:18:22,NA
001,39.987884,116.310027,159,2008-10-23,04:18:27,NA
001,39.988008,116.310059,176,2008-10-23,04:18:32,NA
001,39.988111,116.310052,169,2008-10-23,04:18:37,NA
001,39.988293,116.309902,150,2008-10-23,04:18:42,NA
001,39.988397,116.309931,150,2008-10-23,04:18:47,NA
001,39.988553,116.309866,138,2008-10-23,04:18:52,NA
001,39.988679,116.309824,132,2008-10-23,04:18:57,NA
001,39.988772,116.309784,123,2008-10-23,04:19:02,NA
001,39.988901,116.309793,119,2008-10-23,04:19:07,NA
001,39.989029,116.309833,123,2008-10-23,04:19:12,NA
001,39.989173,116.309866,139,2008-10-23,04:19:17,NA
001,39.989287,116.309905,141,2008-10-23,04:19:22,NA
001,39.989392,116.309949,150,2008-10-23,04:19:27,NA
001,39.989519,116.310031,167,2008-10-23,04:19:32,NA
001,39.989628,116.310049,178,2008-10-23,04:19:37,NA
001,39.989762,116.310024,184,2008-10-23,04:19:42,NA
001,39.989838,116.310098,199,2008-10-23,04:19:47,NA
001,39.989981,116.310115,181,2008-10-23,04:19:52,NA
001,39.990089,116.310169,196,2008-10-23,04:19:57,NA
001,39.990219,116.310215,208,2008-10-23,04:20:02,NA
001,39.990325,116.310258,215,2008-10-23,04:20:07,NA
001,39.990406,116.310277,223,2008-10-23,04:20:12,NA
001,39.99056,116.31019,235,2008-10-23,04:20:17,NA
001,39.99065,116.310134,232,2008-10-23,04:20:22,NA
001,39.990693,116.310114,230,2008-10-23,04:20:27,NA
001,39.990696,116.310111,232,2008-10-23,04:20:32,NA
001,39.990698,116.310105,232,2008-10-23,04:20:37,NA
001,39.990698,116.310103,231,2008-10-23,04:20:42,NA
001,39.990696,116.310101,231,2008-10-23,04:20:47,NA
001,39.990695,116.310095,230,2008-10-23,04:20:52,NA
001,39.990692,116.310092,230,2008-10-23,04:20:57,NA
001,39.99069,116.31009,230,2008-10-23,04:21:02,NA
001,39.990689,116.310088,230,2008-10-23,04:21:07,NA
001,39.990689,116.310087,230,2008-10-23,04:21:12,NA
001,39.990689,116.310087,230,2008-10-23,04:21:15,NA
001,39.990696,116.31009,230,2008-10-23,04:21:17,NA
001,39.990743,116.310066,211,2008-10-23,04:21:22,NA
